what,kind,bundleId,bundleVersion,description,time
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1459542643310
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1459542643842
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1459542646922
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459542751418
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459542751940
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459542755829
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459543095069
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459543095732
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459543096125
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459543097648
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459543199037
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1459543202834
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459543209072
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459543231469
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1459543235354
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1459543236540
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459543239269
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1459543240719
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459543240725
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1459543241454
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1459543241980
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1459543245076
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459543918192
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459543933215
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1459543934948
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1459543937441
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1459543938418
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459543944047
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459543945266
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459543948498
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1459543949116
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459543949127
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1459543949902
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1459543950381
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1459543953546
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1459544045568
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1459544050138
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1459544050926
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459544052333
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459544053288
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459544056412
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1459544056997
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459544057009
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1459544057736
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1459544058213
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1459544061564
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1459547495015
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1459547496747
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1459547497775
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459547501835
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459547503242
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459547506000
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1459547506598
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459547506610
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1459547507299
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1459547507782
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1459547510941
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459547586380
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459547639956
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459547644685
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459547645333
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1459547650222
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459547651100
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459547692181
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1459547696747
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1459547698803
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1459547701144
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459547702627
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459547703587
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459547706791
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1459547707374
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459547707382
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1459547708285
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1459547708763
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1459547711902
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459547750717
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459547801445
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1459547803577
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459547804493
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459547815341
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459547820727
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459547822110
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1459547824597
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1459547828104
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1459547828575
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1459547831722
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459547878736
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459547930478
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459547935782
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459547993519
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1459547997275
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1459548000979
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1459548002454
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459548004089
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459548005244
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459548008454
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1459548009034
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459548009041
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1459548009765
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1459548010237
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1459548013384
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1459548015739
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1459548019763
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1459548036505
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.opendecl",1459548041169
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1459548041222
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1459548041238
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459548081206
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459548100261
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1459548101521
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459548119279
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459548124022
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.opendecl",1459548128314
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1459548128346
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1459548128359
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.opendecl",1459548133338
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1459548133375
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1459548133390
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1459548146352
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459548158382
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459548160014
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1459548173603
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1459548175223
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459548177664
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459548178779
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459548181092
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1459548181659
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459548181665
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1459548182373
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1459548182897
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1459548186013
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1459548250317
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1459548253650
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459550514910
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459550516092
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1459550516460
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1459550516460
stopped,bundle,com.altera.debug.cdi.gdb.plugin,12.1.1.243,"com.altera.debug.cdi.gdb.plugin",1459550516460
stopped,bundle,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch",1459550517460
stopped,bundle,com.altera.sbtgui.ui,12.1.1.243,"com.altera.sbtgui.ui",1459550517461
stopped,bundle,com.altera.sbtgui.project,12.1.1.243,"com.altera.sbtgui.project",1459550517461
stopped,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1459550517461
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1459550517461
stopped,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1459550517461
stopped,bundle,org.eclipse.cdt.launch.remote,2.3.0.201202111925,"org.eclipse.cdt.launch.remote",1459550517462
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1459550517462
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1459550517462
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.100.201202111925,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1459550517463
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.1.201202111925,"org.eclipse.cdt.debug.ui.memory.search",1459550517464
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1459550517464
stopped,bundle,org.eclipse.cdt.dsf.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.ui",1459550517465
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201202111925,"org.eclipse.cdt.gdb.ui",1459550517466
stopped,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1459550517467
stopped,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1459550517467
stopped,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1459550517467
stopped,bundle,org.eclipse.cdt.debug.ui.memory.traditional,1.2.1.201202111925,"org.eclipse.cdt.debug.ui.memory.traditional",1459550517468
stopped,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1459550517468
stopped,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1459550517468
stopped,bundle,org.eclipse.linuxtools.cdt.autotools.ui,1.0.1.201202152032,"org.eclipse.linuxtools.cdt.autotools.ui",1459550517478
stopped,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1459550517478
stopped,bundle,org.eclipse.cdt.managedbuilder.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.ui",1459550517479
stopped,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1459550517479
stopped,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1459550517481
stopped,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1459550517481
stopped,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.core",1459550517481
stopped,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1459550517481
stopped,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1459550517481
