what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1459641930905
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459641946451
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459641946590
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459641948630
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1459641949212
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459641949218
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459641949296
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459641950616
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1459641952026
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1459641952544
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1459641955668
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459641967009
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1459641968248
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459641968341
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1459641968747
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1459641968747
stopped,bundle,com.altera.debug.cdi.gdb.plugin,12.1.1.243,"com.altera.debug.cdi.gdb.plugin",1459641968752
stopped,bundle,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch",1459641969730
stopped,bundle,com.altera.sbtgui.ui,12.1.1.243,"com.altera.sbtgui.ui",1459641969746
stopped,bundle,com.altera.sbtgui.project,12.1.1.243,"com.altera.sbtgui.project",1459641969746
stopped,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1459641969746
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1459641969746
