what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459508423358
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459508426098
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459508431071
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459508449955
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459508454210
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459508456435
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1459508457602
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459508458354
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459508458937
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459508459824
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459508503827
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459508671926
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1459508749376
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1459508749392
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459508750444
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1459508751478
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459508751494
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1459508751505
opened,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1459508752460
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1459508752680
