what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459127292290
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459127296187
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459127392729
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459127394482
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459127446776
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1459127451998
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1459127453931
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1459127463722
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1459127477932
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459127479586
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459127479842
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459127485156
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459127489082
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1459127490404
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1459127492974
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1459127493809
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459127495578
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459127495842
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1459127509597
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459127513949
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459127573907
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1459127579692
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459127583554
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459127595523
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1459127597319
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1459127598706
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459127601325
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459127691909
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459127692677
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459127745261
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459127745779
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459127757097
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1459127763523
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1459127765406
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1459127774835
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459127776427
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459127804468
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1459127835397
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1459127839351
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1459127843858
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1459127846241
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459127847474
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459127848788
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459127849638
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459127911539
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1459127926752
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.shiftLeft",1459127931388
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.shiftLeft",1459127931586
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.shiftLeft",1459127931805
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1459127933107
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1459127954338
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459127976611
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459127977173
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459127977569
